REPORTING_YEAR,STATE_ABBR,CHEM_NAME,CARCINOGEN,CLEAN_AIR,LIST_3350,PBT_IND,PFAS_IND
2011,CO,Molybdenum trioxide,Y,N,N,N,N
2011,WV,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2011,TX,"2,4-Diaminotoluene",Y,Y,N,N,N
2011,TX,"2,4-Dinitrotoluene",Y,Y,N,N,N
2011,LA,Beryllium compounds,Y,Y,N,N,N
2011,IN,Diazinon,Y,N,N,N,N
2011,WY,"1,3-Butadiene",Y,Y,N,N,N
2011,NY,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2011,OH,Quinoline,Y,Y,N,N,N
2011,MN,Arsenic,Y,Y,N,N,N
2011,NE,Methyl isobutyl ketone,Y,Y,Y,N,N
2011,NE,"N,N-Dimethylformamide",Y,Y,N,N,N
2011,NV,Cadmium compounds,Y,Y,Y,N,N
2011,NV,Propylene oxide,Y,Y,N,N,N
2011,OR,Toxaphene,Y,Y,N,Y,N
2011,KY,Arsenic,Y,Y,N,N,N
2011,CO,Urethane,Y,Y,N,N,N
2011,NJ,Aniline,Y,Y,N,N,N
2011,GA,Thiourea,Y,N,N,N,N
2012,IA,Formaldehyde,Y,Y,N,N,N
2012,WV,Ethylbenzene,Y,Y,N,N,N
2012,WV,Naphthalene,Y,Y,N,N,N
2012,IN,Naphthalene,Y,Y,N,N,N
2012,IA,Lead,Y,N,Y,Y,N
2012,NY,Tetrachloroethylene,Y,Y,Y,N,N
2012,NE,Formaldehyde,Y,Y,N,N,N
2012,FL,Nickel,Y,Y,Y,N,N
2012,TN,Acrolein,Y,Y,N,N,N
2012,MO,Trichloroethylene,Y,Y,Y,N,N
2012,IA,Nickel,Y,Y,Y,N,N
2012,PR,Dichloromethane,Y,Y,Y,N,N
2012,KS,Ethylbenzene,Y,Y,N,N,N
2012,TN,Nickel compounds,Y,Y,Y,N,N
2012,TN,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2012,NY,Trichloroethylene,Y,Y,Y,N,N
2012,OK,Formaldehyde,Y,Y,N,N,N
2012,KS,Methyl isobutyl ketone,Y,Y,Y,N,N
2012,NC,Ethylbenzene,Y,Y,N,N,N
2012,MA,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,IA,Naphthalene,Y,Y,N,N,N
2012,MI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2012,NE,Nickel compounds,Y,Y,Y,N,N
2012,SC,Catechol,Y,Y,N,N,N
2012,TX,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2012,TX,Acetaldehyde,Y,Y,N,N,N
2012,TN,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,IL,Acetaldehyde,Y,Y,N,N,N
2012,HI,Benzene,Y,Y,Y,N,N
2012,GA,Ethylene oxide,Y,Y,N,N,N
2012,IN,Propylene oxide,Y,Y,N,N,N
2012,KS,Dichlorvos,Y,Y,N,N,N
2012,CT,Cobalt,Y,Y,N,N,N
2012,IA,Dichloromethane,Y,Y,Y,N,N
2012,TX,Methyl acrylate,Y,N,N,N,N
2012,OR,Benzene,Y,Y,Y,N,N
2012,TX,Polychlorinated biphenyls,Y,Y,N,Y,N
2012,DE,p-Chloroaniline,Y,N,N,N,N
2012,TN,Dimethyl sulfate,Y,Y,N,N,N
2012,CO,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2012,UT,Ethylbenzene,Y,Y,N,N,N
2012,MA,Cumene,Y,Y,N,N,N
2012,NJ,Cumene,Y,Y,N,N,N
2012,TX,Acrylamide,Y,Y,N,N,N
2012,OK,Benzene,Y,Y,Y,N,N
2012,AR,Acetaldehyde,Y,Y,N,N,N
2012,AR,Catechol,Y,Y,N,N,N
2012,OH,"3,3&apos;-Dichlorobenzidine dihydrochloride",Y,Y,N,N,N
2012,NE,"1,2-Dichloroethane",Y,Y,N,N,N
2012,VI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2012,TX,Hexachlorobenzene,Y,Y,N,Y,N
2012,AZ,Cobalt compounds,Y,Y,N,N,N
2012,NC,Dimethyl sulfate,Y,Y,N,N,N
2012,NV,Cadmium compounds,Y,Y,Y,N,N
2012,NV,Cobalt compounds,Y,Y,N,N,N
2012,AZ,Arsenic,Y,Y,N,N,N
2012,MS,Nitrobenzene,Y,Y,N,N,N
2012,CT,Trichloroethylene,Y,Y,Y,N,N
2012,LA,Aniline,Y,Y,N,N,N
2012,CO,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2012,DC,Nickel compounds,Y,Y,Y,N,N
2012,WA,Acrylamide,Y,Y,N,N,N
2012,NY,Cobalt compounds,Y,Y,N,N,N
2012,LA,"1,2,3-Trichloropropane",Y,N,N,N,N
2012,AZ,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2012,KY,Ethylene oxide,Y,Y,N,N,N
2012,IL,Ethylene oxide,Y,Y,N,N,N
2012,NY,Cumene,Y,Y,N,N,N
2012,IN,Quinoline,Y,Y,N,N,N
2012,OH,"1,2,3-Trichloropropane",Y,N,N,N,N
2012,OH,"1,4-Dioxane",Y,Y,N,N,N
2012,OH,Epichlorohydrin,Y,Y,N,N,N
2012,OH,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2012,OH,Urethane,Y,Y,N,N,N
2012,MN,"1,2-Dibromoethane",Y,Y,N,N,N
2012,CA,Chloroform,Y,Y,Y,N,N
2012,KY,Chlorothalonil,Y,N,N,N,N
2012,OK,Acetaldehyde,Y,Y,N,N,N
2012,MO,Acrylonitrile,Y,Y,N,N,N
2012,TX,N-Nitroso-N-methylurea,Y,Y,N,N,N
2012,IL,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2013,NY,Styrene,Y,Y,N,N,N
2013,IA,Methyl isobutyl ketone,Y,Y,Y,N,N
2013,SC,Formaldehyde,Y,Y,N,N,N
2013,IN,Methyl isobutyl ketone,Y,Y,Y,N,N
2013,PA,Cobalt compounds,Y,Y,N,N,N
2013,TN,Styrene,Y,Y,N,N,N
2013,TN,Methyl isobutyl ketone,Y,Y,Y,N,N
2013,IN,Lead,Y,N,Y,Y,N
2013,LA,Naphthalene,Y,Y,N,N,N
2013,MN,Nickel,Y,Y,Y,N,N
2013,IL,Naphthalene,Y,Y,N,N,N
2013,FL,Lead,Y,N,Y,Y,N
2013,MI,Dichloromethane,Y,Y,Y,N,N
2013,WA,Naphthalene,Y,Y,N,N,N
2013,MT,Lead,Y,N,Y,Y,N
2013,IN,Dichloromethane,Y,Y,Y,N,N
2013,WI,Acetaldehyde,Y,Y,N,N,N
2013,ID,Acetaldehyde,Y,Y,N,N,N
2013,ID,Formaldehyde,Y,Y,N,N,N
2013,WY,Lead,Y,N,Y,Y,N
2013,AR,Carbon tetrachloride,Y,Y,Y,N,N
2013,MT,Dichloromethane,Y,Y,Y,N,N
2013,MO,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2013,CT,Acrylonitrile,Y,Y,N,N,N
2013,AK,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2013,TX,Tetrachloroethylene,Y,Y,Y,N,N
2013,GA,Arsenic compounds,Y,Y,N,N,N
2013,VT,Styrene,Y,Y,N,N,N
2013,MS,Creosote,Y,N,N,N,N
2013,SC,Methyl isobutyl ketone,Y,Y,Y,N,N
2013,ND,Benzene,Y,Y,Y,N,N
2013,DE,Ethylbenzene,Y,Y,N,N,N
2013,MN,Propylene oxide,Y,Y,N,N,N
2013,AL,Dichloromethane,Y,Y,Y,N,N
2013,WI,Catechol,Y,Y,N,N,N
2013,KS,Dichloromethane,Y,Y,Y,N,N
2013,IA,"N,N-Dimethylformamide",Y,Y,N,N,N
2013,NM,Trichloroethylene,Y,Y,Y,N,N
2013,SD,Nickel,Y,Y,Y,N,N
2013,IN,Beryllium compounds,Y,Y,N,N,N
2013,DE,Nickel,Y,Y,Y,N,N
2013,FL,Chloroform,Y,Y,Y,N,N
2013,IN,2-Mercaptobenzothiazole,Y,N,N,N,N
2013,NH,Ethylbenzene,Y,Y,N,N,N
2013,ME,Molybdenum trioxide,Y,N,N,N,N
2013,IL,Aniline,Y,Y,N,N,N
2013,MT,Cumene,Y,Y,N,N,N
2013,OH,Molybdenum trioxide,Y,N,N,N,N
2013,CA,Molybdenum trioxide,Y,N,N,N,N
2013,CT,"1,3-Butadiene",Y,Y,N,N,N
2013,CT,Tetrachloroethylene,Y,Y,Y,N,N
2013,MT,Cobalt compounds,Y,Y,N,N,N
2013,TN,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2013,NJ,Cobalt compounds,Y,Y,N,N,N
2013,FL,Cobalt,Y,Y,N,N,N
2013,IL,"1,4-Dioxane",Y,Y,N,N,N
2013,OR,Asbestos (friable),Y,Y,N,N,N
2013,WI,Cadmium compounds,Y,Y,Y,N,N
2013,CA,"1,2-Dibromoethane",Y,Y,N,N,N
2013,MS,"1,2-Dibromoethane",Y,Y,N,N,N
2013,NE,Benzene,Y,Y,Y,N,N
2013,IL,"1,2-Dichloroethane",Y,Y,N,N,N
2013,OK,Cadmium compounds,Y,Y,Y,N,N
2013,WY,Tetrachloroethylene,Y,Y,Y,N,N
2013,DE,Arsenic compounds,Y,Y,N,N,N
2013,IL,Furan,Y,N,N,N,N
2013,IN,"1,3-Butadiene",Y,Y,N,N,N
2013,MI,Quinoline,Y,Y,N,N,N
2013,CA,Acrylonitrile,Y,Y,N,N,N
2013,DE,Creosote,Y,N,N,N,N
2013,OH,Diaminotoluene (mixed isomers),Y,N,N,N,N
2013,WI,"1,2-Dichloroethane",Y,Y,N,N,N
2013,NM,"1,3-Butadiene",Y,Y,N,N,N
2013,PA,Quinoline,Y,Y,N,N,N
2013,PA,2-Nitropropane,Y,Y,N,N,N
2013,TX,2-Acetylaminofluorene,Y,Y,N,N,N
2013,TX,4-Dimethylaminoazobenzene,Y,Y,N,N,N
2013,WV,Cadmium compounds,Y,Y,Y,N,N
2013,UT,Arsenic,Y,Y,N,N,N
2013,VI,Cumene,Y,Y,N,N,N
2013,NE,Hexachlorobenzene,Y,Y,N,Y,N
2014,WA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2014,SC,Formaldehyde,Y,Y,N,N,N
2014,PR,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,LA,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,FL,Styrene,Y,Y,N,N,N
2014,SD,Formaldehyde,Y,Y,N,N,N
2014,MI,Styrene,Y,Y,N,N,N
2014,NY,Benzene,Y,Y,Y,N,N
2014,WI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2014,GA,Cobalt compounds,Y,Y,N,N,N
2014,ID,Naphthalene,Y,Y,N,N,N
2014,TX,Cobalt compounds,Y,Y,N,N,N
2014,OR,Lead,Y,N,Y,Y,N
2014,OK,Trichloroethylene,Y,Y,Y,N,N
2014,DE,"N,N-Dimethylformamide",Y,Y,N,N,N
2014,OR,Dichloromethane,Y,Y,Y,N,N
2014,MA,Trichloroethylene,Y,Y,Y,N,N
2014,MT,Nickel compounds,Y,Y,Y,N,N
2014,MN,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,IN,Methyl isobutyl ketone,Y,Y,Y,N,N
2014,OH,Dichloromethane,Y,Y,Y,N,N
2014,MS,Nickel,Y,Y,Y,N,N
2014,NC,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2014,PR,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2014,NY,Ethylene oxide,Y,Y,N,N,N
2014,CT,Styrene,Y,Y,N,N,N
2014,CO,Creosote,Y,N,N,N,N
2014,CA,Cobalt,Y,Y,N,N,N
2014,WV,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2014,ME,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,AK,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2014,SC,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,MI,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2014,MI,Cobalt compounds,Y,Y,N,N,N
2014,RI,Naphthalene,Y,Y,N,N,N
2014,MI,Cadmium compounds,Y,Y,Y,N,N
2014,OK,Benzene,Y,Y,Y,N,N
2014,MO,Nickel compounds,Y,Y,Y,N,N
2014,AZ,Arsenic,Y,Y,N,N,N
2014,IN,Creosote,Y,N,N,N,N
2014,NE,Nickel compounds,Y,Y,Y,N,N
2014,KY,Cobalt,Y,Y,N,N,N
2014,MA,Polychlorinated biphenyls,Y,Y,N,Y,N
2014,OH,Chloroform,Y,Y,Y,N,N
2014,WA,Trichloroethylene,Y,Y,Y,N,N
2014,UT,Cadmium compounds,Y,Y,Y,N,N
2014,UT,Thiourea,Y,N,N,N,N
2014,DE,Nickel compounds,Y,Y,Y,N,N
2014,TN,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2014,MT,"1,3-Butadiene",Y,Y,N,N,N
2014,LA,Carbon tetrachloride,Y,Y,Y,N,N
2014,CO,Asbestos (friable),Y,Y,N,N,N
2014,WV,Cobalt,Y,Y,N,N,N
2014,PA,"2,2-Bis(bromomethyl)-1,3-propanediol",Y,N,N,N,N
2014,TX,Heptachlor,Y,Y,N,Y,N
2014,TX,Lindane,Y,Y,N,N,N
2014,TX,Pentachlorophenol,Y,Y,N,N,N
2014,UT,Acrylamide,Y,Y,N,N,N
2014,DE,"4,4&apos;-Methylenebis(2-chloroaniline)",Y,Y,N,N,N
2014,SC,Tetrachloroethylene,Y,Y,Y,N,N
2014,GA,"1,3-Butadiene",Y,Y,N,N,N
2014,MI,Catechol,Y,Y,N,N,N
2014,KY,"2,4-Dinitrotoluene",Y,Y,N,N,N
2014,KY,"2,6-Dinitrotoluene",Y,N,N,N,N
2014,NC,"1,3-Butadiene",Y,Y,N,N,N
2014,OH,Quinoline,Y,Y,N,N,N
2014,IN,Ethylene thiourea,Y,Y,N,N,N
2014,IN,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2014,PA,Polychlorinated biphenyls,Y,Y,N,Y,N
2014,CA,"trans-1,3-Dichloropropene",Y,N,N,N,N
2014,ME,Molybdenum trioxide,Y,N,N,N,N
2014,NE,"1,4-Dichlorobenzene",Y,Y,N,N,N
2014,NE,Heptachlor,Y,Y,N,Y,N
2014,NE,Polychlorinated biphenyls,Y,Y,N,Y,N
2014,OK,Acetaldehyde,Y,Y,N,N,N
2014,OK,Ethylene oxide,Y,Y,N,N,N
2014,IN,Methyl acrylate,Y,N,N,N,N
2014,MT,"2,4-D",Y,Y,N,N,N
2015,SC,Formaldehyde,Y,Y,N,N,N
2015,CA,Ethyl acrylate,Y,Y,N,N,N
2015,KY,Vinyl acetate,Y,Y,N,N,N
2015,WI,Methyl isobutyl ketone,Y,Y,Y,N,N
2015,SC,Styrene,Y,Y,N,N,N
2015,MN,Nickel,Y,Y,Y,N,N
2015,KS,Beryllium,Y,Y,N,N,N
2015,SC,Acrylonitrile,Y,Y,N,N,N
2015,IL,Nickel,Y,Y,Y,N,N
2015,IL,Hydrazine,Y,Y,N,N,N
2015,WA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2015,CT,Lead,Y,N,Y,Y,N
2015,NC,Cobalt,Y,Y,N,N,N
2015,MO,Methyl isobutyl ketone,Y,Y,Y,N,N
2015,MS,Polycyclic aromatic compounds,Y,Y,N,Y,N
2015,AL,Naphthalene,Y,Y,N,N,N
2015,OH,Cadmium compounds,Y,Y,Y,N,N
2015,SC,Epichlorohydrin,Y,Y,N,N,N
2015,MS,Formaldehyde,Y,Y,N,N,N
2015,OH,Dichloromethane,Y,Y,Y,N,N
2015,CA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2015,MI,Nickel compounds,Y,Y,Y,N,N
2015,AZ,Nickel compounds,Y,Y,Y,N,N
2015,IL,Tetrachloroethylene,Y,Y,Y,N,N
2015,AR,"1,2-Dichloroethane",Y,Y,N,N,N
2015,IA,Benzene,Y,Y,Y,N,N
2015,LA,Glycidol,Y,N,N,N,N
2015,CA,Toxaphene,Y,Y,N,Y,N
2015,MS,Chlorothalonil,Y,N,N,N,N
2015,CA,Pyridine,Y,N,N,N,N
2015,WA,"trans-1,3-Dichloropropene",Y,N,N,N,N
2015,WY,Cumene,Y,Y,N,N,N
2015,AL,Acetaldehyde,Y,Y,N,N,N
2015,KY,Tetrachloroethylene,Y,Y,Y,N,N
2015,PA,Benzene,Y,Y,Y,N,N
2015,OR,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2015,VA,Methyl isobutyl ketone,Y,Y,Y,N,N
2015,AR,Nickel compounds,Y,Y,Y,N,N
2015,NJ,Acrylonitrile,Y,Y,N,N,N
2015,MI,Dichloromethane,Y,Y,Y,N,N
2015,MS,"1,2-Dichloroethane",Y,Y,N,N,N
2015,ME,Naphthalene,Y,Y,N,N,N
2015,RI,Cumene,Y,Y,N,N,N
2015,CA,Isoprene,Y,N,N,N,N
2015,NC,"N,N-Dimethylformamide",Y,Y,N,N,N
2015,PR,Lead,Y,N,Y,Y,N
2015,TX,Cadmium compounds,Y,Y,Y,N,N
2015,IN,Ethylene oxide,Y,Y,N,N,N
2015,UT,Dichloromethane,Y,Y,Y,N,N
2015,NE,Vinyl acetate,Y,Y,N,N,N
2015,OK,Trichloroethylene,Y,Y,Y,N,N
2015,ID,Formaldehyde,Y,Y,N,N,N
2015,ID,Asbestos (friable),Y,Y,N,N,N
2015,MS,Cadmium compounds,Y,Y,Y,N,N
2015,ND,Beryllium compounds,Y,Y,N,N,N
2015,AL,Cumene,Y,Y,N,N,N
2015,LA,Pentachlorophenol,Y,Y,N,N,N
2015,OK,Asbestos (friable),Y,Y,N,N,N
2015,KY,"2,4-Dinitrotoluene",Y,Y,N,N,N
2015,AL,Chlorothalonil,Y,N,N,N,N
2015,MO,Dimethyl sulfate,Y,Y,N,N,N
2015,NV,Chloroform,Y,Y,Y,N,N
2015,KY,Cumene,Y,Y,N,N,N
2015,CO,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2015,NE,Pyridine,Y,N,N,N,N
2015,MI,Propylene oxide,Y,Y,N,N,N
2015,KS,N-Nitrosodi-n-propylamine,Y,N,N,N,N
2015,NJ,Vinylidene chloride,Y,Y,N,N,N
2015,GA,Beryllium compounds,Y,Y,N,N,N
2015,LA,2-Nitropropane,Y,Y,N,N,N
2015,OH,Creosote,Y,N,N,N,N
2015,MS,Acrylonitrile,Y,Y,N,N,N
2015,TX,Glycidol,Y,N,N,N,N
2015,KY,Sodium o-phenylphenoxide,Y,Y,N,N,N
2015,NJ,Pyridine,Y,N,N,N,N
2015,NY,Carbon tetrachloride,Y,Y,Y,N,N
2015,UT,"2,4-D",Y,Y,N,N,N
2015,TN,Nitrilotriacetic acid,Y,N,N,N,N
2015,MS,Nitrobenzene,Y,Y,N,N,N
2015,WV,Cadmium compounds,Y,Y,Y,N,N
2015,PR,Ethylene oxide,Y,Y,N,N,N
2015,AR,Chlordane,Y,Y,N,Y,N
2015,IA,Pyridine,Y,N,N,N,N
2016,WV,Polycyclic aromatic compounds,Y,Y,N,Y,N
2016,OK,Nickel,Y,Y,Y,N,N
2016,IN,Vinyl acetate,Y,Y,N,N,N
2016,AR,Lead,Y,N,Y,Y,N
2016,GA,Naphthalene,Y,Y,N,N,N
2016,WI,Acrylonitrile,Y,Y,N,N,N
2016,MN,Nickel,Y,Y,Y,N,N
2016,VA,Naphthalene,Y,Y,N,N,N
2016,NC,Cobalt,Y,Y,N,N,N
2016,PA,Ethylene oxide,Y,Y,N,N,N
2016,MN,Acetaldehyde,Y,Y,N,N,N
2016,KS,Epichlorohydrin,Y,Y,N,N,N
2016,OK,Methyl isobutyl ketone,Y,Y,Y,N,N
2016,MS,Arsenic compounds,Y,Y,N,N,N
2016,LA,Creosote,Y,N,N,N,N
2016,MS,Polycyclic aromatic compounds,Y,Y,N,Y,N
2016,LA,Nickel compounds,Y,Y,Y,N,N
2016,VA,Ethylene oxide,Y,Y,N,N,N
2016,NJ,Trichloroethylene,Y,Y,Y,N,N
2016,PA,Molybdenum trioxide,Y,N,N,N,N
2016,MA,Benzene,Y,Y,Y,N,N
2016,NY,Vinyl fluoride,Y,N,N,N,N
2016,OH,Methyl acrylate,Y,N,N,N,N
2016,WA,Nickel compounds,Y,Y,Y,N,N
2016,NM,Ethylbenzene,Y,Y,N,N,N
2016,CT,Formaldehyde,Y,Y,N,N,N
2016,NC,Benzene,Y,Y,Y,N,N
2016,NM,Nickel,Y,Y,Y,N,N
2016,MN,"1,2-Dibromoethane",Y,Y,N,N,N
2016,NV,Ethylene oxide,Y,Y,N,N,N
2016,CO,Cumene,Y,Y,N,N,N
2016,AZ,Arsenic compounds,Y,Y,N,N,N
2016,IA,Propylene oxide,Y,Y,N,N,N
2016,GA,Vinyl acetate,Y,Y,N,N,N
2016,AL,Pyridine,Y,N,N,N,N
2016,AL,Polychlorinated biphenyls,Y,Y,N,Y,N
2016,AL,Toxaphene,Y,Y,N,Y,N
2016,OH,"1,2-Dibromoethane",Y,Y,N,N,N
2016,OH,"4,4&apos;-Methylenebis(2-chloroaniline)",Y,Y,N,N,N
2016,OH,Hydrazine,Y,Y,N,N,N
2016,OH,Nitrobenzene,Y,Y,N,N,N
2016,NC,Vinyl acetate,Y,Y,N,N,N
2016,NC,Vinylidene chloride,Y,Y,N,N,N
2016,AR,Vinyl acetate,Y,Y,N,N,N
2016,TN,Cadmium compounds,Y,Y,Y,N,N
2016,IA,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2016,CA,Heptachlor,Y,Y,N,Y,N
2016,NE,Cobalt compounds,Y,Y,N,N,N
2016,TX,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2016,IN,Quinoline,Y,Y,N,N,N
2016,LA,Cadmium compounds,Y,Y,Y,N,N
2016,NE,"N,N-Dimethylformamide",Y,Y,N,N,N
2016,OK,Acrolein,Y,Y,N,N,N
2016,WA,Chloroform,Y,Y,Y,N,N
2016,WA,"1,4-Dioxane",Y,Y,N,N,N
2016,WA,"1,2-Dichloroethane",Y,Y,N,N,N
2016,TX,Diepoxybutane,Y,N,N,N,N
2016,NM,Cumene,Y,Y,N,N,N
2016,MO,Epichlorohydrin,Y,Y,N,N,N
2016,PR,"N,N-Dimethylformamide",Y,Y,N,N,N
2016,CO,"1,4-Dioxane",Y,Y,N,N,N
2016,OR,Vinyl chloride,Y,Y,N,N,N
2016,UT,Lindane,Y,Y,N,N,N
2016,IL,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2016,CO,Arsenic compounds,Y,Y,N,N,N
2017,TX,Nickel,Y,Y,Y,N,N
2017,WI,Trichloroethylene,Y,Y,Y,N,N
2017,KY,Acrylonitrile,Y,Y,N,N,N
2017,OR,Styrene,Y,Y,N,N,N
2017,TN,Lead,Y,N,Y,Y,N
2017,PA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2017,RI,Lead,Y,N,Y,Y,N
2017,GA,Arsenic compounds,Y,Y,N,N,N
2017,IL,Acetaldehyde,Y,Y,N,N,N
2017,HI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2017,TX,Methyl acrylate,Y,N,N,N,N
2017,PA,Molybdenum trioxide,Y,N,N,N,N
2017,WY,Naphthalene,Y,Y,N,N,N
2017,OH,Epichlorohydrin,Y,Y,N,N,N
2017,ME,Naphthalene,Y,Y,N,N,N
2017,FL,Nickel,Y,Y,Y,N,N
2017,SC,"N,N-Dimethylformamide",Y,Y,N,N,N
2017,CA,"1,3-Dichloropropylene",Y,Y,N,N,N
2017,AL,Dichlorvos,Y,Y,N,N,N
2017,NY,Methyl isobutyl ketone,Y,Y,Y,N,N
2017,NM,Cumene,Y,Y,N,N,N
2017,OK,Nitrilotriacetic acid,Y,N,N,N,N
2017,TX,"1,3-Butadiene",Y,Y,N,N,N
2017,TX,Epichlorohydrin,Y,Y,N,N,N
2017,CT,Methyl isobutyl ketone,Y,Y,Y,N,N
2017,VA,Acrylamide,Y,Y,N,N,N
2017,NM,Cobalt compounds,Y,Y,N,N,N
2017,TN,Ethyl acrylate,Y,Y,N,N,N
2017,MI,Chlorothalonil,Y,N,N,N,N
2017,MO,Tetrachloroethylene,Y,Y,Y,N,N
2017,TX,Cadmium compounds,Y,Y,Y,N,N
2017,OH,Acrylonitrile,Y,Y,N,N,N
2017,FL,Catechol,Y,Y,N,N,N
2017,NV,Molybdenum trioxide,Y,N,N,N,N
2017,LA,Aniline,Y,Y,N,N,N
2017,OH,Isoprene,Y,N,N,N,N
2017,PR,Cumene,Y,Y,N,N,N
2017,WV,Ethylene oxide,Y,Y,N,N,N
2017,ND,Molybdenum trioxide,Y,N,N,N,N
2017,KS,Ethylene oxide,Y,Y,N,N,N
2017,VI,Ethylbenzene,Y,Y,N,N,N
2017,OH,Chlorophenols,Y,N,N,N,N
2017,OH,Creosote,Y,N,N,N,N
2017,TX,Nitrobenzene,Y,Y,N,N,N
2017,WV,Carbon tetrachloride,Y,Y,Y,N,N
2017,TX,Hydrazine,Y,Y,N,N,N
2017,IA,Ethylene oxide,Y,Y,N,N,N
2017,TN,Aniline,Y,Y,N,N,N
2017,IN,Methyl acrylate,Y,N,N,N,N
2017,MS,Hexachlorobenzene,Y,Y,N,Y,N
2017,IL,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2017,TX,2-Nitropropane,Y,Y,N,N,N
2017,WV,o-Toluidine,Y,Y,N,N,N
2017,NE,Cadmium,Y,Y,Y,N,N
2017,NE,Dichloromethane,Y,Y,Y,N,N
2017,SC,Hydrazine,Y,Y,N,N,N
2017,TN,Propylene oxide,Y,Y,N,N,N
2017,UT,Diaminotoluene (mixed isomers),Y,N,N,N,N
2017,UT,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2017,PR,Ethylene oxide,Y,Y,N,N,N
2017,NJ,"1,4-Dioxane",Y,Y,N,N,N
2018,SD,Styrene,Y,Y,N,N,N
2018,CA,Ethyl acrylate,Y,Y,N,N,N
2018,FL,Lead,Y,N,Y,Y,N
2018,PR,Polycyclic aromatic compounds,Y,Y,N,Y,N
2018,KY,Nickel,Y,Y,Y,N,N
2018,TX,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2018,OR,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2018,LA,Lead,Y,N,Y,Y,N
2018,NV,Cobalt,Y,Y,N,N,N
2018,PR,Benzene,Y,Y,Y,N,N
2018,IN,Acetaldehyde,Y,Y,N,N,N
2018,KY,Styrene,Y,Y,N,N,N
2018,AZ,Benzene,Y,Y,Y,N,N
2018,WY,Cumene,Y,Y,N,N,N
2018,AZ,Arsenic  And Arsenic Compounds,Y,Y,N,N,N
2018,FL,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2018,CA,Acetaldehyde,Y,Y,N,N,N
2018,WI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2018,PA,Arsenic  And Arsenic Compounds,Y,Y,N,N,N
2018,SC,Acrylamide,Y,Y,N,N,N
2018,ND,Styrene,Y,Y,N,N,N
2018,AK,Lead,Y,N,Y,Y,N
2018,MD,Propylene oxide,Y,Y,N,N,N
2018,WI,Beryllium,Y,Y,N,N,N
2018,KS,Propylene oxide,Y,Y,N,N,N
2018,MS,Propylene oxide,Y,Y,N,N,N
2018,MS,"1,4-Dioxane",Y,Y,N,N,N
2018,GA,Polychlorinated biphenyls,Y,Y,N,Y,N
2018,NM,Nickel,Y,Y,Y,N,N
2018,HI,Nickel compounds,Y,Y,Y,N,N
2018,WA,Nickel compounds,Y,Y,Y,N,N
2018,TX,Vinylidene chloride,Y,Y,N,N,N
2018,OR,Vinyl acetate,Y,Y,N,N,N
2018,IA,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
