"State","Year","Avg_Days_with_AQI","Avg_Good_Days","Avg_Moderate_Days","Avg_Unhealthy_for_Sensitive_Groups_Days","Avg_Unhealthy_Days","Avg_Very_Unhealthy_Days","Avg_Hazardous_Days","Avg_Max_AQI","Avg_90th_Percentile_AQI","Avg_Median_AQI","Avg_Days_CO","Avg_Days_NO2","Avg_Days_Ozone","Avg_Days_PM2.5","Avg_Days_PM10"
"Indiana",2003,211.7,105.275,91.375,12.525,2.475,0.05,0,155.425,86.8,47.725,1.975,7.275,123.8,68.75,9.9
"Indiana",2004,225.157894736842,134.289473684211,85.7105263157895,5.02631578947368,0.131578947368421,0,0,121.342105263158,75.0263157894737,46,2.55263157894737,13.8421052631579,129.631578947368,69.3157894736842,9.81578947368421
"Indiana",2005,220.72972972973,97,102.432432432432,19.5405405405405,1.72972972972973,0.027027027027027,0,151.594594594595,96.2702702702703,51.6756756756757,0.378378378378378,7.54054054054054,128.567567567568,77.2162162162162,7.02702702702703
"Indiana",2006,231.305555555556,124.833333333333,99,7.16666666666667,0.305555555555556,0,0,130.277777777778,78.9166666666667,47.4444444444444,0.222222222222222,8.41666666666667,129.861111111111,86.1111111111111,6.69444444444444
"Indiana",2007,254.944444444444,100.138888888889,134.25,19.2777777777778,1.27777777777778,0,0,147.166666666667,94.8611111111111,53.3888888888889,0.722222222222222,4.30555555555556,122.361111111111,121.972222222222,5.58333333333333
"Indiana",2008,243.621621621622,122.837837837838,117.783783783784,2.94594594594595,0.0540540540540541,0,0,116.027027027027,73.3783783783784,48.8648648648649,0.891891891891892,5.67567567567568,114.891891891892,118.432432432432,3.72972972972973
"Indiana",2009,229.184210526316,125.026315789474,102.657894736842,1.47368421052632,0.0263157894736842,0,0,107.157894736842,68.1842105263158,47.1315789473684,0.921052631578947,3.86842105263158,110.447368421053,111.684210526316,2.26315789473684
"Indiana",2010,240.789473684211,112.736842105263,123.947368421053,4.05263157894737,0.0526315789473684,0,0,113.342105263158,76.5789473684211,50.8421052631579,0.473684210526316,0.657894736842105,111.5,127.552631578947,0.605263157894737
"Indiana",2011,247.72972972973,122.891891891892,118.945945945946,5.51351351351351,0.378378378378378,0,0,127.972972972973,75.5405405405405,49.6216216216216,1.40540540540541,0.810810810810811,113.324324324324,131.459459459459,0.72972972972973
"Indiana",2012,252.472222222222,118.472222222222,122.527777777778,10.3888888888889,0.916666666666667,0.166666666666667,0,143.416666666667,82.0277777777778,49.5,0.555555555555556,0.444444444444444,125.388888888889,124.805555555556,1.27777777777778
"Indiana",2013,261.416666666667,149.027777777778,111.527777777778,0.805555555555556,0.0555555555555556,0,0,102.333333333333,63.3055555555556,46.9166666666667,0.361111111111111,3.16666666666667,122.777777777778,134.25,0.861111111111111
"Indiana",2014,259.666666666667,144.794871794872,112.948717948718,1.84615384615385,0.0512820512820513,0.0256410256410256,0,111.564102564103,64.7948717948718,46.8717948717949,0.0256410256410256,4.17948717948718,107.897435897436,146.666666666667,0.897435897435897
"Indiana",2015,265.025641025641,162.051282051282,101.641025641026,1.17948717948718,0.153846153846154,0,0,108.205128205128,61.9487179487179,44.7692307692308,0.0769230769230769,1.58974358974359,115.153846153846,147.282051282051,0.923076923076923
"Indiana",2016,271.054054054054,178.891891891892,89.3513513513514,2.75675675675676,0.027027027027027,0.027027027027027,0,114.621621621622,63.5945945945946,42.6216216216216,0.0810810810810811,1.10810810810811,125.675675675676,143.540540540541,0.648648648648649
"Indiana",2017,293.368421052632,208.342105263158,83.5526315789474,1.44736842105263,0.0263157894736842,0,0,100.526315789474,57.8421052631579,42.4736842105263,0.0526315789473684,0.5,158.868421052632,133.289473684211,0.657894736842105
"Indiana",2018,335.162162162162,243.621621621622,88.3783783783784,3.05405405405405,0.108108108108108,0,0,115.810810810811,58.1081081081081,40.5675675675676,0,0.108108108108108,210.432432432432,124.054054054054,0.567567567567568
"Indiana",2019,334.297297297297,248.918918918919,84.8378378378378,0.540540540540541,0,0,0,90.054054054054,56.6756756756757,40.8378378378378,0,0.0540540540540541,213.081081081081,120.702702702703,0.459459459459459
"Indiana",2021,340.606060606061,240.242424242424,99.3333333333333,1,0.0303030303030303,0,0,102.030303030303,59.3333333333333,41.5757575757576,0,0.121212121212121,194.484848484848,145.424242424242,0.575757575757576
"Iowa",1999,215.1875,141.875,68,4.75,0.5625,0,0,120.375,71.3125,42.75,12.625,0,98.1875,57.0625,47.3125
"Iowa",2000,230.055555555556,142.444444444444,83.7222222222222,3.72222222222222,0.166666666666667,0,0,116.833333333333,70.5,41.7777777777778,1.05555555555556,0.0555555555555556,88.6666666666667,96.2222222222222,44.0555555555556
"Iowa",2001,234.894736842105,154.789473684211,76.8947368421053,3.15789473684211,0.0526315789473684,0,0,111.736842105263,63.7894736842105,39.8421052631579,0.578947368421053,0.368421052631579,83.3157894736842,93.8421052631579,56.7894736842105
"Iowa",2002,235.95,156.2,75.3,4.2,0.25,0,0,108.7,66.45,39.9,0.3,1.4,84.6,92.3,57.35
"Iowa",2003,233.761904761905,153.47619047619,77,3.28571428571429,0,0,0,104.095238095238,66.0476190476191,41.0952380952381,0.333333333333333,1.28571428571429,86.3333333333333,89.5238095238095,56.2857142857143
"Iowa",2004,240.047619047619,173.809523809524,64.6666666666667,1.52380952380952,0.0476190476190476,0,0,102.190476190476,58.3809523809524,36.8571428571429,0.333333333333333,1.14285714285714,82.3333333333333,90.7619047619048,65.4761904761905
"Iowa",2005,248.25,160.55,81.75,5.9,0.05,0,0,122.2,68.45,40.95,0.3,1.15,88.15,87.55,71.1
"Iowa",2006,221.15,150.5,69.25,1.4,0,0,0,99.3,62.3,41.05,4.95,1.3,85.8,88.85,40.25
"Iowa",2007,240.7,139.1,97.35,4,0.25,0,0,131.75,70.35,46.8,5.25,0.75,82.95,124.6,27.15
"Iowa",2008,248.7,151.5,96.05,1.1,0.05,0,0,103.05,63,44.6,0,0.3,77.75,141.85,28.8
"Iowa",2009,261.8,162.3,97.95,1.5,0.05,0,0,106.5,61.2,42.3,0,0.3,80.2,147.7,33.6
"Iowa",2010,266.6,145.6,117.75,3.1,0.15,0,0,107.75,64.95,44.1,0,0.05,74.35,157.85,34.35
"Iowa",2011,267.65,140.5,126.95,0.2,0,0,0,95.45,64.95,47.5,0,0.1,67.3,179.45,20.8
"Iowa",2012,280.736842105263,139.421052631579,138.052631578947,3.21052631578947,0.0526315789473684,0,0,107.315789473684,70.6842105263158,48.4210526315789,0,0.157894736842105,82.2631578947368,176.157894736842,22.1578947368421
"Iowa",2013,279.421052631579,153,125.263157894737,1.15789473684211,0,0,0,101.473684210526,61.8947368421053,46.7894736842105,0,0,73.6315789473684,184.263157894737,21.5263157894737
"Iowa",2014,279.947368421053,157.210526315789,121.684210526316,1.05263157894737,0,0,0,100.578947368421,61.6315789473684,44.8947368421053,0,0.842105263157895,67.6842105263158,188.526315789474,22.8947368421053
"Iowa",2015,280.947368421053,168.947368421053,111.421052631579,0.473684210526316,0.105263157894737,0,0,105.368421052632,58.9473684210526,43.6842105263158,0,0.421052631578947,70.7368421052632,186.631578947368,23.1578947368421
"Iowa",2016,282.210526315789,176.210526315789,105.421052631579,0.473684210526316,0.105263157894737,0,0,98.6842105263158,57.0526315789474,41.4210526315789,0,0.0526315789473684,72.2631578947368,186.105263157895,23.7894736842105
"Iowa",2017,271.222222222222,152.777777777778,118.277777777778,0.166666666666667,0,0,0,86.3333333333333,58.6666666666667,43.0555555555556,0,0.166666666666667,64.5555555555556,189.388888888889,17.1111111111111
"Iowa",2018,288.3125,161.125,126.125,1.0625,0,0,0,97.5625,60.6875,45,0,0.125,72.5,204.5,11.1875
"Iowa",2019,288.125,195.6875,92.3125,0.125,0,0,0,86.25,57.6875,40.4375,0,0.1875,83.625,191.9375,12.375
"Iowa",2021,286,172.8125,112.125,0.875,0.1875,0,0,107.375,60.625,44,0,0.4375,71.5625,203.125,10.875
"Kansas",1999,203.1,129.2,67.6,5.7,0.6,0,0,110,71.8,38.3,5.5,14.9,81.2,42.9,58.6
"Kansas",2000,225,147.636363636364,68,8.45454545454546,0.909090909090909,0,0,115.454545454545,65.1818181818182,37.8181818181818,4.36363636363636,10,112,48.6363636363636,50
"Kansas",2001,236.636363636364,160.818181818182,66.3636363636364,9.09090909090909,0.363636363636364,0,0,105.181818181818,63.4545454545455,36,1.63636363636364,11.9090909090909,125.363636363636,46.4545454545455,51.2727272727273
"Kansas",2002,207.666666666667,146.066666666667,54.2666666666667,7.06666666666667,0.266666666666667,0,0,106,67.2666666666667,36.4666666666667,0.866666666666667,10.6666666666667,114.066666666667,44.9333333333333,37.1333333333333
"Kansas",2003,240.1875,163.625,66.125,9.75,0.625,0.0625,0,131.0625,70.0625,37.75,0.4375,10.125,143.0625,50.8125,35.75
"Kansas",2004,259.6875,209.1875,49.5625,0.9375,0,0,0,88.25,52.1875,33.375,1.25,10.4375,160.75,53.5,33.75
"Kansas",2005,257.9375,181.3125,68.75,7.5,0.3125,0.0625,0,117.25,65.6875,37.0625,1,12.9375,159.625,49.6875,34.6875
"Kansas",2006,251.25,178.5,64.4375,8.0625,0.25,0,0,109.8125,66.25,36.3125,1.0625,10.4375,163.5,42.875,33.375
"Kansas",2007,280.571428571429,211.571428571429,66.0714285714286,2.71428571428571,0.214285714285714,0,0,105.214285714286,60.8571428571429,36.3571428571429,0.428571428571429,8.92857142857143,174.714285714286,60.0714285714286,36.4285714285714
"Kansas",2008,284.266666666667,223,60.7333333333333,0.533333333333333,0,0,0,90.4666666666667,53.6666666666667,34.6,0.0666666666666667,4.53333333333333,164.6,61.2666666666667,53.8
"Kansas",2009,287.866666666667,237.8,48.9333333333333,1.06666666666667,0.0666666666666667,0,0,97,50.4666666666667,32.4,0,5.46666666666667,168.933333333333,55.9333333333333,57.5333333333333
"Kansas",2010,284.642857142857,216.642857142857,65.5,2.5,0,0,0,103.214285714286,57.2857142857143,35.6428571428571,0,6,181.857142857143,57,39.7857142857143
"Kansas",2011,274.5,189.142857142857,78.7142857142857,6.57142857142857,0.0714285714285714,0,0,120.142857142857,66.1428571428571,37.6428571428571,0.0714285714285714,7,176.571428571429,56.5714285714286,34.2857142857143
"Kansas",2012,296.076923076923,204.461538461538,77.3846153846154,13.3076923076923,0.923076923076923,0,0,132.923076923077,72.3846153846154,36.6923076923077,0.153846153846154,5.30769230769231,200.538461538462,50,40.0769230769231
"Kansas",2013,277.615384615385,217.461538461538,59.2307692307692,0.923076923076923,0,0,0,88.6153846153846,51.6153846153846,33.9230769230769,0.153846153846154,2.92307692307692,176.692307692308,58.7692307692308,39.0769230769231
"Kansas",2014,285.583333333333,223.25,61.1666666666667,1.08333333333333,0.0833333333333333,0,0,100.916666666667,51.5833333333333,34,0,3.75,181.75,59.8333333333333,40.25
"Kansas",2015,310.909090909091,253.090909090909,57.3636363636364,0.454545454545455,0,0,0,97.1818181818182,52.1818181818182,33.7272727272727,0,2.27272727272727,203.545454545455,64.8181818181818,40.2727272727273
"Kansas",2016,314.636363636364,267.909090909091,46.2727272727273,0.363636363636364,0.0909090909090909,0,0,104.727272727273,51.2727272727273,33.9090909090909,0,1.63636363636364,204.818181818182,66,42.1818181818182
"Kansas",2017,329.454545454545,264.363636363636,64.8181818181818,0.181818181818182,0.0909090909090909,0,0,94.4545454545455,51,34.8181818181818,0.181818181818182,1.18181818181818,176,90.4545454545455,61.6363636363636
"Kansas",2018,338.909090909091,260.363636363636,78.0909090909091,0.363636363636364,0.0909090909090909,0,0,105.181818181818,55.9090909090909,35.7272727272727,0,1.81818181818182,170.090909090909,96.2727272727273,70.7272727272727
"Kansas",2019,335.727272727273,269.818181818182,65.5454545454545,0.272727272727273,0.0909090909090909,0,0,100.818181818182,51.5454545454545,34.2727272727273,0,3.18181818181818,160.181818181818,110.909090909091,61.4545454545455
"Kansas",2021,335.818181818182,223,109.727272727273,2.81818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,155.545454545455,57.6363636363636,39.5454545454545,0,0.727272727272727,111.272727272727,159.636363636364,64.1818181818182
"Kentucky",1999,246.394736842105,123.973684210526,83.9210526315789,30.4736842105263,7.65789473684211,0.368421052631579,0,163.552631578947,106.184210526316,49.8684210526316,4.28947368421053,28.8157894736842,163.631578947368,36.2368421052632,13.4210526315789
"Kentucky",2000,274.277777777778,159.638888888889,97.3055555555556,15.3888888888889,1.88888888888889,0.0555555555555556,0,158.638888888889,84.5277777777778,45,3.19444444444444,26.4722222222222,184.305555555556,50.3611111111111,9.94444444444444
"Kentucky",2001,276.162162162162,163.864864864865,95.054054054054,15.9189189189189,1.27027027027027,0.0540540540540541,0,148.756756756757,83.5135135135135,44.5945945945946,1.43243243243243,24.4054054054054,188.594594594595,50.5405405405405,11.1891891891892
"Kentucky",2002,263.210526315789,158.236842105263,80.5526315789474,18.4210526315789,5.84210526315789,0.157894736842105,0,163.763157894737,92.0526315789474,43.7105263157895,0,22.1578947368421,178.894736842105,53,9.1578947368421
"Kentucky",2003,272.361111111111,170.333333333333,91.5833333333333,9.75,0.666666666666667,0.0277777777777778,0,140.805555555556,77.4444444444444,44,0.138888888888889,19.6388888888889,186.722222222222,56.9722222222222,8.88888888888889
"Kentucky",2004,272.111111111111,186.388888888889,82.9722222222222,2.69444444444444,0.0555555555555556,0,0,112.777777777778,65.8888888888889,42.3888888888889,0,16.5833333333333,184.194444444444,61.6111111111111,9.72222222222222
"Kentucky",2005,278.617647058824,155.911764705882,104.264705882353,17.6470588235294,0.764705882352941,0.0294117647058824,0,142.352941176471,88.4705882352941,47.0588235294118,0,16.9705882352941,187.411764705882,64.2647058823529,9.97058823529412
"Kentucky",2006,267.30303030303,167.666666666667,92.9393939393939,6.51515151515152,0.181818181818182,0,0,123.151515151515,74.6969696969697,43.9393939393939,0,17.969696969697,180.606060606061,63.030303030303,5.6969696969697
"Kentucky",2007,283.454545454545,129.878787878788,131.606060606061,20.5757575757576,1.36363636363636,0.0303030303030303,0,149.787878787879,92.7575757575758,51.0909090909091,0,1.6969696969697,167.909090909091,109.757575757576,4.09090909090909
"Kentucky",2008,293.53125,167.28125,122.34375,3.8125,0.09375,0,0,116.25,71.65625,46.75,0,2.375,169.9375,119.34375,1.875
"Kentucky",2009,293.09375,199.75,92.3125,1.03125,0,0,0,99.875,59.84375,42.5625,0.0625,4.75,162.40625,123.9375,1.9375
"Kentucky",2010,284.03125,161.5,117.09375,5.3125,0.125,0,0,116.625,71.875,47.1875,0.3125,1.21875,178,101.65625,2.84375
"Kentucky",2011,290.4,176.666666666667,108.8,4.5,0.433333333333333,0,0,124.9,69.4,45.7,0.1,1.4,171.5,115.266666666667,2.13333333333333
"Kentucky",2012,295.586206896552,178.48275862069,104.965517241379,10.7586206896552,1.24137931034483,0.137931034482759,0,151.103448275862,76.2413793103448,45.1724137931034,0.0689655172413793,1.79310344827586,193.51724137931,97.8965517241379,2.31034482758621
"Kentucky",2013,297.310344827586,215.896551724138,80.8620689655172,0.551724137931034,0,0,0,93.5862068965517,55.4137931034483,41.448275862069,0.103448275862069,2.13793103448276,176.793103448276,115.827586206897,2.44827586206897
"Kentucky",2014,295.48275862069,209.034482758621,85.9310344827586,0.482758620689655,0.0344827586206897,0,0,96.0344827586207,58.448275862069,41.7931034482759,0.137931034482759,3.06896551724138,179.51724137931,110.827586206897,1.93103448275862
"Kentucky",2015,302.071428571429,214.678571428571,85.6785714285714,1.57142857142857,0.142857142857143,0,0,101.928571428571,58.3571428571429,42.6071428571429,0.25,2.14285714285714,177.214285714286,121.607142857143,0.857142857142857
"Kentucky",2016,306.285714285714,207.392857142857,97.1785714285714,1.57142857142857,0.142857142857143,0,0,112.035714285714,59,43.5714285714286,0.142857142857143,1.14285714285714,174.428571428571,129.821428571429,0.75
"Kentucky",2017,304.428571428571,216.357142857143,87.7142857142857,0.357142857142857,0,0,0,91.5714285714286,55.3928571428571,43.3214285714286,0,1.53571428571429,167.821428571429,134.321428571429,0.75
"Kentucky",2018,307.925925925926,220.925925925926,86.2962962962963,0.592592592592593,0.111111111111111,0,0,101.074074074074,57.0740740740741,41.7407407407407,0.0740740740740741,1.92592592592593,171.185185185185,134.074074074074,0.666666666666667
"Kentucky",2019,302.666666666667,232.740740740741,69.7407407407407,0.185185185185185,0,0,0,82.0740740740741,54.9259259259259,42.6296296296296,0,1.22222222222222,190.518518518519,110.111111111111,0.814814814814815
"Kentucky",2021,320.576923076923,236.153846153846,83.6153846153846,0.769230769230769,0.0384615384615385,0,0,99.6153846153846,56.8076923076923,41.4615384615385,0.115384615384615,1.80769230769231,173.807692307692,144.653846153846,0.192307692307692
"Louisiana",1999,318.375,191.041666666667,100.166666666667,22.875,4.08333333333333,0.208333333333333,0,166.916666666667,94.5,45.8333333333333,0.166666666666667,14.7916666666667,246.916666666667,56,0.5
"Louisiana",2000,308.923076923077,166.692307692308,113.653846153846,22.9615384615385,5.15384615384615,0.461538461538462,0,168.5,94.7692307692308,48.1153846153846,0,2.46153846153846,205.769230769231,100.423076923077,0.269230769230769
"Louisiana",2001,303,184.037037037037,107.259259259259,10.7037037037037,1,0,0,141.185185185185,74.5555555555556,45.7037037037037,0,3.25925925925926,191.62962962963,107.62962962963,0.481481481481481
"Louisiana",2002,303.296296296296,203.259259259259,93.7407407407407,6,0.259259259259259,0.037037037037037,0,131.851851851852,63.3333333333333,42.7037037037037,1.07407407407407,2.33333333333333,184.851851851852,114.592592592593,0.444444444444444
"Louisiana",2003,301.814814814815,180.62962962963,107.962962962963,11.1481481481481,1.85185185185185,0.222222222222222,0,152.777777777778,73.7777777777778,45.4814814814815,0,1.92592592592593,182.074074074074,117.407407407407,0.407407407407407
"Louisiana",2004,302.481481481481,191.814814814815,101.148148148148,8.74074074074074,0.740740740740741,0.037037037037037,0,138.296296296296,70.5925925925926,43.5555555555556,0.111111111111111,1.62962962962963,183.222222222222,117.111111111111,0.407407407407407
"Louisiana",2005,280.357142857143,145.25,120.714285714286,12.7142857142857,1.64285714285714,0.0357142857142857,0,142.571428571429,82.3214285714286,49.5714285714286,0.0714285714285714,2.92857142857143,167.464285714286,109.75,0.142857142857143
"Louisiana",2006,285.458333333333,144.541666666667,126.208333333333,12.7083333333333,2,0,0,148.125,82.6666666666667,49.875,0,2.20833333333333,156.041666666667,126.833333333333,0.375
"Louisiana",2007,303,171.086956521739,120.95652173913,9.78260869565217,1.1304347826087,0.0434782608695652,0,137.565217391304,74.2173913043478,47.3478260869565,0,2.91304347826087,158.565217391304,141.260869565217,0.260869565217391
"Louisiana",2008,308.173913043478,186.130434782609,117.130434782609,4.8695652173913,0.0434782608695652,0,0,117.521739130435,67.1739130434783,44.9565217391304,0,3.04347826086957,167.434782608696,137.565217391304,0.130434782608696
"Louisiana",2009,319.826086956522,207.869565217391,107.826086956522,3.69565217391304,0.434782608695652,0,0,127.95652173913,61.4782608695652,43.6521739130435,0,2.04347826086957,172,145.608695652174,0.173913043478261
"Louisiana",2010,321.086956521739,175.217391304348,138.304347826087,7.21739130434783,0.347826086956522,0,0,128.304347826087,70.304347826087,47.3478260869565,0,1.78260869565217,168.652173913043,150.608695652174,0.0434782608695652
"Louisiana",2011,338.318181818182,184.454545454545,144.181818181818,8.90909090909091,0.772727272727273,0,0,137.772727272727,72.7272727272727,47.3181818181818,0,1.45454545454545,172.909090909091,163.772727272727,0.181818181818182
"Louisiana",2012,339.045454545455,195.818181818182,139.090909090909,3.95454545454545,0.181818181818182,0,0,124.681818181818,66.6818181818182,45.9545454545455,0,1.59090909090909,172.590909090909,164.545454545455,0.318181818181818
"Louisiana",2013,340.681818181818,222.636363636364,116.272727272727,1.63636363636364,0.136363636363636,0,0,114.636363636364,59.8181818181818,43.4090909090909,0,1.54545454545455,172.727272727273,166.272727272727,0.136363636363636
"Louisiana",2014,335.136363636364,211.772727272727,120.909090909091,2.36363636363636,0.0909090909090909,0,0,114.090909090909,60.5909090909091,43.7272727272727,0.0454545454545455,3.13636363636364,161.590909090909,170.181818181818,0.181818181818182
"Louisiana",2015,315.181818181818,210.454545454545,102.909090909091,1.68181818181818,0.136363636363636,0,0,108.454545454545,59.2272727272727,41.5,0.0454545454545455,2.09090909090909,156.409090909091,156.318181818182,0.318181818181818
"Louisiana",2016,329.136363636364,232.909090909091,95.2727272727273,0.954545454545455,0,0,0,97.8636363636364,56.4545454545455,41.8636363636364,0,1.45454545454545,182.681818181818,144.681818181818,0.318181818181818
"Louisiana",2017,328.772727272727,236.272727272727,91.3636363636364,1.13636363636364,0,0,0,103.954545454545,56.6363636363636,41,0,1.90909090909091,180.772727272727,145.909090909091,0.181818181818182
"Louisiana",2018,329.954545454545,236,92.1818181818182,1.72727272727273,0.0454545454545455,0,0,104.136363636364,59.3636363636364,39.9090909090909,0,1.63636363636364,177.090909090909,150.818181818182,0.409090909090909
"Louisiana",2019,328.590909090909,234.5,93.5,0.590909090909091,0,0,0,92.3181818181818,57.5909090909091,40.6818181818182,0,3.36363636363636,174.045454545455,150.590909090909,0.590909090909091
"Louisiana",2021,323.090909090909,243.409090909091,78.9545454545455,0.590909090909091,0.136363636363636,0,0,99.9090909090909,54.9545454545455,39.3181818181818,0.0909090909090909,3.54545454545455,167.136363636364,151.863636363636,0.454545454545455
"Maine",1999,220.571428571429,190.714285714286,22.2142857142857,5.92857142857143,1.35714285714286,0.357142857142857,0,150.571428571429,57.5,32.4285714285714,0,8.14285714285714,177.142857142857,7.64285714285714,27.6428571428571
"Maine",2000,218.714285714286,198.5,17.7857142857143,2.07142857142857,0.357142857142857,0,0,109.285714285714,49.2857142857143,29.8571428571429,0,11.7142857142857,176.357142857143,8.42857142857143,22.2142857142857
"Maine",2001,226.230769230769,192.846153846154,23.8461538461538,6.38461538461539,2.92307692307692,0.230769230769231,0,147.692307692308,62.7692307692308,31.1538461538462,0,18,171,16.6923076923077,20.5384615384615
"Maine",2002,234.923076923077,201.384615384615,23.6923076923077,5.61538461538461,3.69230769230769,0.538461538461538,0,155.769230769231,60.9230769230769,30.2307692307692,0,26,173.615384615385,18.6153846153846,16.6923076923077
"Maine",2003,234.384615384615,206.307692307692,22.8461538461538,4.38461538461539,0.692307692307692,0.153846153846154,0,135.153846153846,53.9230769230769,31.3846153846154,0,21,176.923076923077,19.3076923076923,17.1538461538462
"Maine",2004,240.384615384615,215.615384615385,20.9230769230769,3.69230769230769,0.153846153846154,0,0,123.538461538462,51.6153846153846,31.8461538461538,0,15.3076923076923,194,16.8461538461538,14.2307692307692
"Maine",2005,261.636363636364,228.909090909091,27.1818181818182,5,0.545454545454545,0,0,142.818181818182,58.7272727272727,34.8181818181818,0,12,226.909090909091,15,7.72727272727273
"Maine",2006,257.545454545455,224.454545454545,29.9090909090909,3.09090909090909,0.0909090909090909,0,0,119.363636363636,55.7272727272727,34.2727272727273,0,8.63636363636364,209.909090909091,29.6363636363636,9.36363636363636
"Maine",2007,261.636363636364,229.363636363636,23.8181818181818,7.09090909090909,1.36363636363636,0,0,162.909090909091,57,33.5454545454545,0.272727272727273,0,222.636363636364,29.9090909090909,8.81818181818182
"Maine",2008,285.545454545455,258.181818181818,25.2727272727273,2.09090909090909,0,0,0,105.909090909091,50.9090909090909,34.2727272727273,0.181818181818182,5.45454545454545,242.272727272727,29.2727272727273,8.36363636363636
"Maine",2009,290.090909090909,269.272727272727,19.2727272727273,1.36363636363636,0.181818181818182,0,0,121.181818181818,48,32.6363636363636,0.0909090909090909,8.45454545454546,249.909090909091,22.2727272727273,9.36363636363636
"Maine",2010,307.25,267.75,37.3333333333333,1.58333333333333,0.583333333333333,0,0,126,51.1666666666667,35.6666666666667,0,0.833333333333333,206.416666666667,96.0833333333333,3.91666666666667
"Maine",2011,273.916666666667,231,41.5833333333333,1.08333333333333,0.25,0,0,105.166666666667,52.3333333333333,35.25,0,0.5,183,87.0833333333333,3.33333333333333
"Maine",2012,299.181818181818,261.909090909091,36.4545454545455,0.818181818181818,0,0,0,95.9090909090909,51.3636363636364,35.6363636363636,0.0909090909090909,10.4545454545455,213,72.0909090909091,3.54545454545455
"Maine",2013,306.636363636364,265.090909090909,39.3636363636364,2.18181818181818,0,0,0,117.454545454545,51.1818181818182,36.1818181818182,0,12.1818181818182,218.090909090909,74.2727272727273,2.09090909090909
"Maine",2014,300.545454545455,254.909090909091,45.0909090909091,0.545454545454545,0,0,0,93.5454545454545,51.1818181818182,36,0.272727272727273,5.54545454545455,205.272727272727,86.8181818181818,2.63636363636364
"Maine",2015,282.833333333333,222.75,59.4166666666667,0.666666666666667,0,0,0,99.8333333333333,52.25,36.75,0,0.666666666666667,169.583333333333,111.583333333333,1
"Maine",2016,329.454545454545,278.818181818182,50.0909090909091,0.454545454545455,0.0909090909090909,0,0,99.8181818181818,52.4545454545455,34.8181818181818,0,7.36363636363636,177.454545454545,144,0.636363636363636
"Maine",2017,323.272727272727,268.727272727273,53.1818181818182,1.18181818181818,0.181818181818182,0,0,122.090909090909,52.1818181818182,36.3636363636364,0,10.0909090909091,184.090909090909,128.454545454545,0.636363636363636
"Maine",2018,332,286.3,45,0.5,0.1,0.1,0,116,52.1,37.2,0,11.9,208.6,110.8,0.7
"Maine",2019,332,295.1,36.5,0.3,0.1,0,0,94.7,49.2,35.6,0.2,12.9,206.5,110.3,2.1
"Maine",2021,322.8,286.8,34.5,1.4,0.1,0,0,121.5,50.6,34.9,0.1,0.5,226.7,93.5,2
"Maryland",1999,256.066666666667,148.933333333333,63.4,26.6666666666667,14.2666666666667,2.8,0,196.6,124.733333333333,45.6,2.26666666666667,24.2666666666667,206.733333333333,15.9333333333333,6.86666666666667
"Maryland",2000,267.266666666667,149.533333333333,94,17.6666666666667,5.13333333333333,0.933333333333333,0,184.666666666667,92.8666666666667,44.2,0.2,8.73333333333333,187.133333333333,66.8666666666667,4.33333333333333
"Maryland",2001,272,138.8,99.8,22.0666666666667,10.3333333333333,1,0,185.2,105.266666666667,47.4,0,2.73333333333333,194.533333333333,70.7333333333333,4
"Maryland",2002,291.230769230769,139.153846153846,106.846153846154,27.2307692307692,14.8461538461538,3.15384615384615,0,205.923076923077,126.615384615385,50.2307692307692,0,2.46153846153846,208,80.6923076923077,0.0769230769230769
"Maryland",2003,283.769230769231,160.846153846154,104.076923076923,15.0769230769231,2.30769230769231,1.46153846153846,0,205.538461538462,91,45.9230769230769,0.0769230769230769,2.92307692307692,192.538461538462,86.0769230769231,2.15384615384615
"Maryland",2004,275.571428571429,148.214285714286,108.285714285714,17.1428571428571,1.85714285714286,0.0714285714285714,0,171.071428571429,90.8571428571429,47.6428571428571,0,0.785714285714286,182.428571428571,90.3571428571429,2
"Maryland",2005,280.466666666667,145.6,109.6,20.6,4.33333333333333,0.333333333333333,0,174.466666666667,98.7333333333333,48.7333333333333,0.133333333333333,2.93333333333333,193.266666666667,78.8666666666667,5.26666666666667
"Maryland",2006,278,150.133333333333,104.733333333333,19.5333333333333,3.53333333333333,0.0666666666666667,0,175.666666666667,97.4666666666667,47.9333333333333,0,3.06666666666667,197.266666666667,77.6,0.0666666666666667
"Maryland",2007,265.375,131.6875,107.625,22.5625,3.1875,0.3125,0,175.4375,101.1875,50.375,0.25,4.1875,190.375,70.5,0.0625
"Maryland",2008,274.1875,150.8125,106.25,15.375,1.75,0,0,162.3125,88.5,47.8125,0.3125,3.0625,182.5625,88.125,0.125
"Maryland",2009,287.75,177.3125,106.6875,3.5625,0.125,0.0625,0,119.25,66.25,45.5,0.125,1.4375,169.8125,116.1875,0.1875
"Maryland",2010,296.3125,153.3125,124,16.125,2.75,0.125,0,173.4375,89.5625,49.1875,0.1875,4,185,107.125,0
"Maryland",2011,304.6,156.2,133.066666666667,12.2,2.93333333333333,0.2,0,166.133333333333,82.8,49,0.6,5.53333333333333,159.866666666667,138.2,0.4
